Classe;TeorRotulo;TeorDensimetro;NivelAcucar;Temperatura;CPJ_10k;CPJ_4k7;CPJ_3k19;CPJ_1k;CPJ_824R
Contaminado;39;38;5;20.7;21546.2;23932.1;24148.6;25931.0;26051.1
Contaminado;39;38;5;20.7;21681.5;23912.8;24126.7;25897.9;26018.4
Contaminado;39;38;5;20.7;22074.6;23859.2;24071.5;25816.2;25945.3
Contaminado;39;38;5;20.7;21755.1;23904.4;24117.9;25887.4;26008.5
Contaminado;39;38;5;20.7;21869.1;23889.1;24102.1;25863.0;25985.6
Contaminado;39;38;5;20.7;21572.8;23927.2;24141.6;25920.1;26040.6
Contaminado;39;38;5;20.7;21532.4;23936.8;24151.5;25931.5;26049.8
Contaminado;39;38;5;20.7;21716.6;23910.8;24125.5;25895.9;26017.4
Contaminado;39;38;5;20.7;21499.6;23939.7;24157.2;25945.9;26068.4
Contaminado;39;38;5;20.7;21652.2;23915.2;24130.7;25903.5;26022.0
Contaminado;39;38;5;20.7;21801.1;23898.4;24109.1;25871.4;25992.5
Contaminado;39;38;5;20.7;21522.6;23935.7;24154.2;25938.2;26061.1
Contaminado;38;41;0;17.6;18820.3;25183.4;25429.4;27757.5;27942.3
Contaminado;38;41;0;17.6;18809.5;25146.8;25391.2;27677.5;27886.1
Contaminado;38;41;0;17.6;18865.7;25210.0;25450.6;27775.1;27965.8
Contaminado;38;41;0;17.6;18891.2;25178.8;25422.0;27736.0;27924.4
Contaminado;38;41;0;17.6;19126.9;25132.1;25348.4;27600.7;27794.1
Contaminado;38;41;0;17.6;18960.3;25146.8;25393.4;27671.5;27875.4
Contaminado;38;41;0;17.6;18847.3;25198.4;25441.9;27767.9;27962.7
Contaminado;38;41;0;17.6;19021.4;25153.9;25393.8;27666.9;27850.4
Contaminado;38;41;0;17.6;18920.2;25186.0;25428.6;27738.6;27917.6
Contaminado;38;41;0;17.7;20648.9;24929.3;25184.6;27331.9;27519.2
Contaminado;38;41;0;17.7;20696.8;24944.2;25201.2;27366.0;27546.4
Contaminado;38;41;0;17.7;20614.8;24953.6;25207.9;27374.7;27553.3
Contaminado;38;41;0;17.7;20665.2;24945.2;25202.0;27354.0;27512.4
Contaminado;38;41;0;17.7;20622.0;24951.1;25210.0;27385.4;27563.5
Contaminado;38;41;0;17.7;20812.1;24914.0;25171.5;27324.4;27508.1
Contaminado;38;41;0;17.7;20736.3;24937.2;25189.9;27346.7;27533.5
Contaminado;38;41;0;17.7;20635.8;24934.7;25188.2;27349.1;27535.4
Contaminado;38;41;0;17.7;20627.9;24983.4;25239.0;27431.1;27613.6
Contaminado;38;41;0;17.8;21391.6;24874.1;25127.3;27356.6;27577.1
Contaminado;38;41;0;17.8;20965.1;24798.1;25060.0;27093.8;27272.5
Contaminado;38;41;0;17.8;21037.3;24924.1;25177.9;27436.4;27648.3
Contaminado;38;41;0;17.8;21013.3;24933.5;25184.2;27419.3;27628.9
Contaminado;38;41;0;17.8;20575.8;24897.0;25150.8;27217.0;27379.8
Contaminado;38;41;0;17.8;20667.6;24839.4;25128.8;27179.9;27351.8
Contaminado;38;41;0;17.8;20979.8;24905.2;25150.1;27401.5;27635.9
Contaminado;38;41;0;17.8;20963.3;24923.8;25179.6;27431.0;27618.4
Contaminado;38;41;0;17.8;20674.5;24842.6;25092.7;27105.0;27259.3
Contaminado;38;41;0;17.8;20647.9;24879.8;25139.3;27206.2;27367.1
Contaminado;38;41;0;17.8;20627.8;24894.1;25148.2;27197.4;27356.6
Contaminado;38;41;0;17.8;20714.7;24854.4;25115.9;27153.3;27327.5
Contaminado;38;41;0;17.8;20798.1;24800.2;25058.3;27046.9;27242.3
Contaminado;38;41;0;17.8;20709.7;24872.7;25131.0;27157.8;27342.4
Contaminado;38;41;0;17.8;20766.0;24851.9;25105.0;27149.7;27321.3
Contaminado;38;41;0;17.8;20997.9;24912.0;25156.8;27338.4;27584.6
Contaminado;38;41;0;17.8;21169.8;24917.6;25168.2;27427.9;27645.2
Contaminado;38;41;0;17.8;21254.3;24879.6;25133.1;27370.8;27592.5
Contaminado;38;41;0;17.8;20596.8;24899.6;25153.9;27217.4;27378.6
Contaminado;38;41;0;17.8;20525.0;24911.3;25168.3;27204.9;27371.7
Contaminado;38;41;0;17.8;20939.9;24792.4;25053.2;27064.7;27235.7
Contaminado;38;41;0;17.8;20556.4;24904.2;25159.6;27229.8;27397.2
Contaminado;38;41;0;17.8;21111.9;24927.4;25182.1;27444.5;27655.5
Contaminado;38;41;0;17.8;20656.0;24862.1;25122.6;27167.4;27362.6
Contaminado;38;41;0;17.8;20830.7;24850.7;25109.2;27154.2;27323.3
Contaminado;38;41;0;17.8;20732.2;24862.2;25118.9;27170.6;27348.0
Contaminado;38;41;0;17.8;20663.2;24884.3;25139.9;27184.1;27352.0
Contaminado;38;41;0;19.8;20420.7;24949.0;25195.1;27295.8;27448.5
Contaminado;38;41;0;19.8;20367.7;24956.1;25205.8;27305.1;27458.6
Contaminado;38;41;0;19.8;20384.1;24952.2;25200.4;27300.1;27453.3
Contaminado;38;41;0;19.8;20880.5;24867.2;25114.2;27168.1;27324.7
Contaminado;38;41;0;19.8;20474.5;24933.6;25181.3;27272.5;27428.6
Contaminado;38;41;0;19.8;20509.3;24928.1;25176.6;27263.8;27418.4
Contaminado;38;41;0;19.8;20350.5;24956.0;25208.0;27310.4;27466.1
Contaminado;38;41;0;19.8;20292.2;24968.7;25222.2;27335.2;27489.0
Contaminado;38;41;0;19.8;20308.8;24968.0;25218.5;27329.9;27484.2
Contaminado;38;41;0;19.8;20284.7;24974.8;25223.4;27332.5;27488.0
Contaminado;38;41;0;19.8;20634.1;24904.8;25154.2;27229.7;27386.2
Contaminado;38;41;0;19.8;20299.6;24968.7;25218.9;27328.1;27483.5
Contaminado;38;41;0;19.8;20336.9;24962.1;25209.8;27312.0;27466.8
Contaminado;38;41;0;19.8;20326.3;24965.2;25214.8;27318.9;27476.0
Contaminado;38;41;0;19.8;20559.7;24920.5;25167.3;27248.7;27401.5
Contaminado;38;41;0;19.8;20725.0;24889.5;25135.8;27203.1;27353.8
Contaminado;38;41;0;19.8;20444.4;24942.8;25191.5;27285.9;27439.1
Contaminado;38;41;0;19.8;20316.2;24966.2;25216.8;27325.4;27484.5
Contaminado;38;41;0;25.3;19419.3;24994.6;25205.5;27638.5;27924.1
Contaminado;38;41;0;25.3;19581.7;24999.6;25214.3;27651.1;27898.7
Contaminado;38;41;0;25.3;19785.8;24960.4;25182.4;27646.8;27837.8
Contaminado;38;41;0;25.3;19473.7;24997.5;25208.7;27635.0;27905.7
Contaminado;38;41;0;25.3;19681.9;24994.6;25214.0;27613.2;27794.7
Contaminado;42;39;0;15.4;17991.1;25881.1;26032.9;28500.2;28724.8
Contaminado;42;39;0;15.4;16605.0;26100.8;26195.7;28828.9;29074.8
Contaminado;42;39;0;15.4;16647.7;26087.2;26183.6;28803.0;29050.4
Contaminado;42;39;0;15.4;16525.8;26116.2;26212.5;28858.7;29103.1
Contaminado;42;39;0;15.4;17676.2;25958.0;26099.1;28634.8;28847.2
Contaminado;42;39;0;15.4;16622.8;26094.2;26187.2;28812.3;29059.0
Contaminado;42;39;0;15.4;16588.7;26102.2;26195.4;28830.6;29078.0
Contaminado;42;39;0;15.4;17714.0;25950.3;26091.8;28622.5;28833.0
Contaminado;42;39;0;15.4;16508.9;26119.4;26216.0;28862.7;29110.5
Contaminado;42;39;0;15.4;17908.3;25914.5;26065.8;28571.8;28781.5
Contaminado;42;39;0;15.4;17232.5;25999.8;26111.7;28715.3;28949.9
Contaminado;42;39;0;15.4;16536.1;26115.4;26210.5;28855.1;29101.2
Contaminado;42;39;0;15.4;16493.1;26120.7;26216.8;28863.4;29111.0
Contaminado;42;39;0;15.4;17644.2;25962.2;26101.2;28643.8;28851.9
Contaminado;42;39;0;15.4;16486.0;26121.8;26217.3;28867.0;29115.0
Contaminado;42;39;0;15.4;17761.1;25945.4;26088.5;28613.8;28825.4
Contaminado;42;39;0;15.4;17072.9;25972.4;26079.4;28670.7;28920.5
Contaminado;42;39;0;15.4;16559.8;26110.6;26206.8;28847.6;29094.0
Contaminado;42;39;0;15.4;16516.8;26117.6;26213.8;28861.2;29109.3
Contaminado;42;39;0;15.4;16546.6;26112.5;26209.5;28850.2;29097.0
Contaminado;42;39;0;15.4;16500.7;26118.0;26211.5;28857.6;29105.5
Contaminado;42;39;0;15.5;17819.7;25931.1;26076.7;28588.3;28800.8
Contaminado;42;39;0;15.6;17529.0;25986.8;26119.8;28689.1;28914.8
Contaminado;42;39;0;15.6;17476.3;25993.0;26124.3;28702.3;28925.8
Contaminado;42;39;0;15.6;17589.3;25972.6;26108.2;28660.9;28879.6
Contaminado;42;39;0;15.6;17492.0;25991.4;26120.9;28697.7;28918.4
Contaminado;42;39;0;15.6;17509.2;25990.7;26123.2;28696.2;28917.1
Contaminado;42;39;0;15.6;17568.5;25981.7;26117.3;28679.3;28895.7
Contaminado;42;39;0;15.6;17547.7;25985.7;26119.2;28685.8;28903.9
Contaminado;42;39;0;15.7;17403.4;25957.8;26078.1;28653.1;28882.0
Contaminado;42;39;0;15.7;17452.7;25945.0;26066.4;28635.3;28864.6
Contaminado;42;39;0;15.7;17443.3;25997.4;26127.2;28711.8;28935.6
Contaminado;42;39;0;15.7;17459.2;25996.6;26125.0;28706.7;28933.2
Contaminado;42;39;0;15.7;17430.4;26004.4;26132.1;28725.7;28944.9
Contaminado;42;39;0;15.8;17347.0;25973.1;26089.2;28673.2;28904.8
Contaminado;42;39;0;15.8;17326.5;25980.1;26098.0;28685.3;28916.3
Contaminado;42;39;0;15.8;17370.4;25968.6;26087.0;28667.2;28895.5
Contaminado;42;39;0;15.8;17308.2;25981.7;26097.1;28684.0;28914.3
Contaminado;42;39;0;15.9;17281.4;25986.5;26097.5;28687.9;28919.4
Contaminado;42;39;0;15.9;17294.1;25980.9;26099.1;28690.7;28920.6
Contaminado;42;39;0;15.9;17267.5;25988.5;26103.5;28700.7;28933.2
Contaminado;42;39;0;15.9;17254.2;25996.9;26109.7;28706.8;28941.4
Contaminado;42;39;0;16.0;16718.9;26068.1;26164.7;28776.9;29018.3
Contaminado;42;39;0;16.0;16679.8;26077.3;26174.2;28789.4;29032.9
Contaminado;42;39;0;16.0;16773.9;26049.5;26146.6;28747.2;28991.7
Contaminado;42;39;0;16.0;16857.8;26025.8;26123.4;28710.3;28955.8
Contaminado;42;39;0;19.1;16265.3;26367.7;26525.5;29462.9;29730.5
Contaminado;42;39;0;19.1;16501.2;26309.2;26464.8;29394.2;29666.9
Contaminado;42;39;0;19.1;16364.5;26349.6;26506.9;29470.0;29748.0
Contaminado;42;39;0;19.1;16541.9;26297.5;26453.2;29375.8;29648.6
Contaminado;42;39;0;19.1;16418.8;26333.1;26493.2;29439.5;29713.6
Contaminado;42;39;0;19.1;16349.9;26355.5;26514.6;29481.2;29762.3
Contaminado;42;39;0;19.1;16398.9;26337.1;26493.4;29446.8;29720.9
Contaminado;42;39;0;19.1;16335.4;26360.5;26519.9;29487.6;29768.0
Contaminado;42;39;0;19.1;16801.0;26230.0;26384.5;29238.0;29526.8
Contaminado;42;39;0;19.1;16595.4;26281.9;26436.7;29348.5;29626.6
Contaminado;42;39;0;19.1;16296.9;26364.5;26522.7;29452.1;29718.7
Contaminado;42;39;0;19.1;16671.3;26260.2;26415.2;29312.9;29586.5
Contaminado;42;39;0;19.1;16285.8;26363.3;26517.8;29400.7;29697.7
Contaminado;42;39;0;19.1;16381.4;26342.2;26500.6;29456.7;29736.2
Contaminado;42;39;0;19.1;16321.5;26358.2;26518.0;29464.5;29737.7
Contaminado;42;39;0;19.1;16271.8;26366.4;26520.9;29451.7;29710.8
Contaminado;42;39;0;19.1;16278.9;26365.3;26522.4;29439.0;29704.9
Contaminado;42;39;0;19.1;16442.6;26324.2;26481.6;29427.5;29704.5
Contaminado;42;39;0;26.0;16507.3;25547.5;25593.7;28165.9;28533.9
Contaminado;42;39;0;26.0;16600.5;25569.2;25626.4;28140.7;28455.6
Contaminado;42;39;0;26.0;16542.0;25548.8;25600.4;28089.3;28421.3
Contaminado;42;39;0;26.0;16793.9;25596.1;25653.5;28212.3;28547.0
Contaminado;42;39;0;26.0;16679.2;25589.6;25651.5;28200.3;28501.9
Contaminado;39;34;15;19.2;17622.8;25877.6;25961.7;28692.7;28974.0
Contaminado;39;34;15;19.2;17470.6;25789.9;25856.6;28502.9;28793.1
Contaminado;39;34;15;19.2;17628.0;25877.5;25961.6;28690.3;28972.5
Contaminado;39;34;15;19.2;17127.3;25795.3;25831.0;28388.4;28677.3
Contaminado;39;34;15;19.2;17052.4;25885.3;25941.9;28611.8;28903.4
Contaminado;39;34;15;19.2;17617.7;25879.3;25965.8;28694.2;28977.7
Contaminado;39;34;15;19.2;17288.1;25776.0;25824.4;28448.3;28687.4
Contaminado;39;34;15;19.2;17669.1;25875.9;25964.0;28684.7;28965.4
Contaminado;39;34;15;19.2;17061.4;25890.0;25944.4;28616.1;28904.3
Contaminado;39;34;15;19.2;18048.2;25750.4;25847.1;28538.4;28824.2
Contaminado;39;34;15;19.2;17001.7;25898.5;25952.7;28636.2;28930.4
Contaminado;39;34;15;19.2;17011.2;25890.5;25942.8;28612.9;28909.1
Contaminado;39;34;15;19.2;17849.4;25822.5;25909.4;28650.6;28950.0
Contaminado;39;34;15;19.2;17728.1;25851.5;25939.2;28654.1;28935.1
Contaminado;39;34;15;19.2;17645.9;25872.7;25957.8;28681.1;28960.8
Contaminado;39;34;15;19.2;17097.7;25805.6;25896.9;28477.2;28808.3
Contaminado;39;34;15;19.2;17712.8;25859.0;25944.6;28655.3;28936.3
Contaminado;39;34;15;19.2;17174.4;25862.8;25917.6;28572.4;28861.7
Contaminado;39;34;15;19.2;17638.5;25875.2;25959.2;28686.5;28968.7
Contaminado;39;34;15;19.2;16990.2;25943.6;25995.0;28652.1;28953.2
Contaminado;39;34;15;19.2;17770.1;25874.8;25960.1;28633.3;28946.5
Contaminado;39;34;15;19.2;17841.0;25822.4;25911.5;28618.7;28903.8
Contaminado;39;34;15;19.2;17104.3;25870.4;25929.0;28590.7;28876.4
Contaminado;39;34;15;19.2;17907.2;25800.9;25890.9;28591.8;28881.3
Contaminado;39;34;15;19.2;17776.9;25848.7;25938.0;28662.6;28942.7
Contaminado;39;34;15;19.2;18176.0;25784.4;25899.6;28590.3;28891.5
Contaminado;39;34;15;19.2;17083.8;25878.3;25934.0;28602.7;28893.9
Contaminado;39;34;15;19.2;17069.6;25885.8;25939.7;28610.9;28900.4
Contaminado;39;34;15;19.2;16957.9;25913.9;25970.2;28634.4;28927.9
Contaminado;39;34;15;19.2;17226.8;25841.7;25897.3;28550.0;28840.0
Contaminado;39;34;15;19.2;17039.3;25888.4;25943.4;28607.3;28895.8
Contaminado;39;34;15;19.2;17608.3;25877.5;25961.7;28690.9;29001.5
Contaminado;39;34;15;19.2;17032.0;25880.1;25934.6;28630.7;28919.1
Contaminado;39;34;15;19.2;17749.8;25837.9;25923.0;28642.6;28924.8
Contaminado;39;34;15;19.2;17025.1;25896.5;25952.5;28617.5;28910.6
Contaminado;39;34;15;19.2;17673.1;25867.7;25953.4;28674.1;28959.7
Contaminado;39;34;15;19.2;17162.2;25791.4;25830.2;28362.1;28677.0
Contaminado;39;34;15;19.2;17655.6;25878.5;25964.8;28685.5;28966.2
Contaminado;39;34;15;19.2;17208.1;25791.9;25838.4;28404.2;28685.0
Contaminado;39;34;15;19.2;17121.2;25866.8;25923.4;28582.9;28872.7
Contaminado;39;34;15;19.2;17739.9;25880.6;25965.3;28674.6;28959.4
Contaminado;39;34;15;19.2;17802.1;25837.9;25924.6;28639.6;28923.7
Contaminado;39;34;15;19.2;18437.4;25655.2;25763.5;28409.5;28687.8
Contaminado;39;34;15;19.2;17632.9;25877.1;25962.8;28689.5;28972.8
Contaminado;39;34;15;19.2;17683.6;25868.2;25952.8;28670.4;28952.6
Contaminado;39;34;15;21.4;16996.0;25761.6;25796.5;28275.8;28522.1
Contaminado;39;34;15;21.4;17019.7;25753.8;25787.1;28263.9;28513.7
Contaminado;39;34;15;21.4;16898.1;25792.4;25828.1;28352.5;28618.9
Contaminado;39;34;15;21.4;17111.2;25685.3;25709.3;28108.7;28383.4
Contaminado;39;34;15;21.4;16931.1;25785.0;25818.2;28339.5;28618.0
Contaminado;39;34;15;21.4;16939.9;25781.5;25814.2;28309.1;28594.5
Contaminado;39;34;15;21.4;16961.6;25775.2;25810.1;28275.8;28545.3
Contaminado;39;34;15;21.4;16892.2;25794.0;25830.3;28357.1;28621.7
Contaminado;39;34;15;21.4;16884.8;25795.8;25831.9;28358.1;28622.2
Contaminado;39;34;15;21.4;17127.6;25719.6;25755.5;28206.1;28476.4
Contaminado;39;34;15;21.4;16977.4;25770.6;25806.6;28280.5;28521.8
Contaminado;39;34;15;21.4;17200.7;25703.9;25742.2;28194.5;28440.4
Contaminado;39;34;15;21.4;16911.2;25790.2;25823.2;28352.8;28613.0
Contaminado;39;34;15;21.4;16876.8;25800.8;25834.7;28360.6;28626.3
Contaminado;39;34;15;21.4;16951.0;25777.6;25811.5;28309.8;28566.5
Contaminado;39;34;15;21.4;17042.0;25743.6;25780.6;28219.1;28501.1
Contaminado;39;34;15;21.4;16921.5;25785.3;25818.2;28349.6;28615.1
Contaminado;39;34;15;21.4;16871.5;25801.8;25836.7;28362.0;28625.4
Contaminado;39;38;5;19.1;20907.5;23882.4;24096.6;25689.3;25802.3
Contaminado;39;38;5;19.1;20979.1;23859.4;24075.6;25656.7;25768.4
Contaminado;39;38;5;19.1;21082.7;23845.6;24059.1;25630.0;25742.8
Contaminado;39;38;5;19.1;21045.9;23851.0;24065.0;25635.7;25746.3
Contaminado;39;38;5;19.1;22521.1;23701.0;23913.4;25387.2;25494.6
Contaminado;39;38;5;19.1;21100.2;23843.6;24058.6;25625.7;25746.0
Contaminado;39;38;5;19.1;21021.6;23854.1;24067.9;25650.7;25760.2
Contaminado;39;38;5;19.1;20852.8;23890.6;24107.2;25709.5;25815.5
Contaminado;39;38;5;19.1;20855.3;23886.7;24102.9;25701.5;25811.7
Contaminado;39;38;5;19.1;21204.9;23828.3;24041.9;25605.0;25718.3
Contaminado;39;38;5;19.1;22628.5;23687.3;23901.4;25364.5;25476.4
Contaminado;39;38;5;19.1;20997.8;23856.7;24070.4;25646.5;25747.2
Contaminado;39;38;5;19.1;22817.7;23668.7;23880.8;25335.1;25444.4
Contaminado;39;38;5;19.1;20954.4;23866.2;24082.4;25670.8;25783.9
Contaminado;39;38;5;19.1;21312.7;23811.9;24026.9;25581.6;25694.8
Contaminado;39;38;5;19.1;21426.9;23798.3;24011.7;25561.7;25672.0
Contaminado;39;38;5;19.1;20921.7;23874.8;24090.0;25681.7;25791.4
Contaminado;39;38;5;19.1;21028.5;23852.0;24065.9;25637.9;25761.0
Contaminado;39;38;5;19.1;20908.9;23879.2;24093.7;25683.7;25801.8
Contaminado;39;38;5;19.1;21251.3;23823.6;24035.5;25597.2;25708.3
Contaminado;39;38;5;19.1;20930.4;23869.7;24086.0;25672.1;25797.7
Contaminado;39;38;5;19.1;20985.6;23855.9;24071.8;25643.8;25756.2
Contaminado;39;38;5;19.1;20914.7;23876.9;24093.0;25682.6;25798.5
Contaminado;39;38;5;19.1;20875.8;23881.4;24102.1;25698.1;25808.8
Contaminado;39;38;5;19.1;20899.6;23882.2;24098.2;25686.0;25806.1
Contaminado;39;38;5;19.1;21714.7;23763.1;23979.7;25516.6;25633.7
Contaminado;39;38;5;19.1;20940.8;23870.1;24085.6;25673.0;25781.0
Contaminado;39;38;5;19.1;21008.6;23857.0;24070.9;25648.6;25763.1
Contaminado;39;38;5;19.1;20865.3;23884.6;24101.2;25695.9;25808.2
Contaminado;39;38;5;19.1;20971.6;23858.8;24076.1;25659.9;25765.0
Contaminado;39;38;5;19.1;20869.2;23885.3;24101.4;25695.7;25807.9
Contaminado;39;38;5;19.1;20889.5;23881.6;24097.8;25684.2;25803.1
Contaminado;39;38;5;19.1;20843.8;23890.0;24106.8;25705.6;25814.3
Contaminado;39;38;5;19.1;21130.5;23838.7;24053.5;25616.1;25725.7
Contaminado;39;38;5;19.1;21169.6;23832.3;24046.5;25611.1;25722.0
Contaminado;39;38;5;19.1;20860.4;23886.3;24101.4;25698.8;25808.7
Contaminado;39;38;5;19.1;20956.8;23862.7;24077.9;25656.7;25771.0
Contaminado;39;38;5;19.1;20887.4;23880.2;24096.1;25689.8;25804.0
Contaminado;39;38;5;19.1;20928.3;23873.1;24089.1;25679.7;25794.9
Contaminado;39;38;5;19.1;20872.7;23887.3;24103.2;25699.4;25811.5
Contaminado;39;38;5;19.1;20859.5;23885.8;24102.9;25699.3;25809.9
Contaminado;39;38;5;19.1;22445.1;23709.1;23922.3;25395.0;25505.9
Contaminado;39;38;5;19.1;20881.6;23882.7;24098.8;25690.8;25806.7
Contaminado;39;38;5;19.1;22345.7;23719.7;23932.9;25415.4;25528.5
Contaminado;39;38;5;19.1;20897.6;23879.6;24095.7;25691.7;25801.8
Contaminado;39;38;5;20.6;21388.8;24026.1;24245.0;26042.2;26165.0
Contaminado;39;38;5;20.6;21278.6;24041.2;24261.3;26061.7;26187.4
Contaminado;39;38;5;20.6;21474.0;24009.9;24229.5;26017.6;26141.5
Contaminado;39;38;5;20.6;21074.3;24073.4;24296.3;26115.0;26234.5
Contaminado;39;38;5;20.6;21238.8;24048.8;24269.8;26073.5;26198.7
Contaminado;39;38;5;20.6;21330.6;24033.5;24254.7;26053.0;26178.1
Contaminado;39;38;5;20.6;20999.3;24089.7;24311.1;26139.9;26263.6
Contaminado;39;38;5;20.6;21009.3;24086.9;24309.8;26135.0;26260.1
Contaminado;39;38;5;20.6;21121.4;24070.6;24290.8;26108.6;26231.7
Contaminado;39;38;5;20.6;21174.2;24063.0;24284.0;26095.9;26223.2
Contaminado;39;38;5;20.6;21099.1;24072.5;24293.4;26114.3;26234.3
Contaminado;39;38;5;20.6;21783.9;23975.1;24195.6;25966.7;26088.3
Contaminado;39;38;5;20.6;21032.1;24082.4;24303.9;26126.9;26250.5
Contaminado;39;38;5;20.6;21201.8;24055.4;24276.7;26088.3;26211.4
Contaminado;39;38;5;20.6;21593.0;23996.4;24215.9;25999.1;26116.2
Contaminado;39;38;5;20.6;21054.8;24077.7;24300.3;26117.4;26238.8
Contaminado;39;38;5;20.6;20990.2;24091.5;24314.5;26141.1;26265.1
Contaminado;39;38;5;20.6;21044.7;24079.3;24301.0;26122.7;26246.5
Contaminado;39;38;5;20.6;21020.0;24084.7;24307.2;26132.6;26254.3
Contaminado;39;38;5;26.0;19841.1;24259.9;24487.4;26522.3;26694.7
Contaminado;39;38;5;26.0;19792.0;24265.0;24494.0;26525.4;26717.9
Contaminado;39;38;5;26.0;19988.8;24235.0;24461.9;26478.6;26654.1
Contaminado;39;38;5;26.0;19903.3;24245.5;24473.2;26495.5;26668.5
Contaminado;39;38;5;26.0;20126.4;24209.5;24435.5;26439.7;26612.1
Contaminado;38;41;0;17.3;20311.4;24900.0;25153.4;27178.9;27336.1
Contaminado;38;41;0;17.3;20514.6;24875.6;25128.4;27127.7;27288.7
Contaminado;38;41;0;17.3;20495.3;24883.1;25134.8;27141.7;27300.5
Contaminado;38;41;0;17.3;20319.9;24902.2;25154.4;27177.9;27338.2
Contaminado;38;41;0;17.3;20340.9;24902.9;25158.2;27180.5;27338.9
Contaminado;38;41;0;17.3;20783.6;24824.9;25081.3;27061.5;27220.9
Contaminado;38;41;0;17.3;20335.3;24903.0;25156.9;27180.1;27340.9
Contaminado;38;41;0;17.3;20347.9;24907.9;25161.0;27183.0;27345.1
Contaminado;38;41;0;17.3;20329.6;24906.6;25159.0;27186.0;27347.2
Contaminado;38;41;0;17.3;20700.8;24843.5;25096.4;27086.4;27243.6
Contaminado;38;41;0;17.3;20567.0;24866.2;25117.7;27120.6;27279.4
Contaminado;38;41;0;17.3;20480.0;24884.2;25135.9;27141.9;27300.9
Contaminado;38;41;0;17.3;20600.7;24864.8;25117.1;27117.4;27259.9
Contaminado;38;41;0;17.3;20306.2;24896.1;25149.4;27167.4;27327.5
Contaminado;38;41;0;17.3;20645.3;24851.1;25107.7;27104.2;27261.9
Contaminado;38;41;0;17.3;20926.4;24806.8;25058.3;27025.5;27179.1
Contaminado;38;41;0;17.3;20537.8;24874.1;25127.3;27129.3;27289.5
Contaminado;38;41;0;17.3;20324.6;24906.6;25156.1;27179.8;27343.9
Contaminado;38;41;0;17.3;20315.8;24903.1;25154.8;27181.0;27343.7
Contaminado;38;41;0;17.4;20582.4;24956.9;25209.9;27355.8;27539.4
Contaminado;38;41;0;17.4;20406.7;24980.4;25229.0;27385.1;27562.7
Contaminado;38;41;0;17.4;20440.4;24976.3;25228.4;27385.5;27564.9
Contaminado;38;41;0;17.4;20295.9;25008.1;25262.5;27454.2;27634.7
Contaminado;38;41;0;17.4;20341.2;25003.9;25258.1;27445.2;27623.9
Contaminado;38;41;0;17.4;20308.4;25008.4;25263.0;27455.0;27633.9
Contaminado;38;41;0;17.4;20363.5;25000.9;25251.9;27436.3;27619.1
Contaminado;38;41;0;17.4;20323.3;25006.3;25259.0;27446.3;27625.3
Contaminado;38;41;0;17.4;20281.6;25012.4;25264.1;27457.2;27637.1
Contaminado;38;41;0;17.5;20062.7;25005.3;25260.4;27395.5;27569.4
Contaminado;38;41;0;17.5;20324.4;24946.8;25201.8;27293.3;27459.2
Contaminado;38;41;0;17.5;20048.6;25003.9;25261.1;27394.9;27565.2
Contaminado;38;41;0;17.5;20407.3;24927.0;25180.5;27257.3;27424.3
Contaminado;38;41;0;17.5;20138.8;24991.9;25248.8;27370.9;27541.7
Contaminado;38;41;0;17.5;20295.7;24967.9;25224.2;27336.5;27503.7
Contaminado;38;41;0;17.5;20214.2;24967.4;25222.8;27342.1;27511.1
Contaminado;38;41;0;17.5;20496.4;24914.8;25169.7;27242.9;27410.2
Contaminado;38;41;0;17.5;20008.8;25008.8;25264.4;27403.1;27574.9
Contaminado;38;41;0;17.5;20163.7;24979.3;25234.6;27354.2;27529.3
Contaminado;38;41;0;17.5;20018.7;25005.8;25259.7;27398.5;27567.3
Contaminado;38;41;0;17.5;20293.2;24944.7;25201.2;27295.3;27455.6
Contaminado;38;41;0;17.5;20132.5;24990.7;25244.9;27370.9;27538.8
Contaminado;38;41;0;17.5;20265.7;24956.4;25210.0;27317.9;27484.1
Contaminado;38;41;0;17.5;20239.8;24961.1;25215.9;27326.6;27492.7
Contaminado;38;41;0;17.5;20082.7;25001.0;25257.8;27392.7;27564.1
Contaminado;38;41;0;17.5;20189.0;24985.4;25238.2;27360.0;27530.4
Contaminado;38;41;0;17.5;20031.1;25007.1;25264.1;27397.2;27567.3
Contaminado;38;41;0;19.9;20010.5;25050.8;25300.0;27448.2;27610.9
Contaminado;38;41;0;19.9;20050.5;25039.0;25285.7;27428.9;27588.9
Contaminado;38;41;0;19.9;20138.7;25021.5;25268.5;27410.2;27569.2
Contaminado;38;41;0;19.9;20553.3;24938.3;25184.1;27264.0;27422.3
Contaminado;38;41;0;19.9;20002.6;25053.9;25300.1;27452.1;27614.2
Contaminado;38;41;0;19.9;20351.4;24974.5;25220.3;27326.4;27482.3
Contaminado;38;41;0;19.9;20031.3;25045.7;25293.9;27438.1;27595.2
Contaminado;38;41;0;19.9;20284.4;24983.7;25230.2;27340.8;27491.8
Contaminado;38;41;0;19.9;20191.0;25013.6;25261.3;27398.0;27557.2
Contaminado;38;41;0;19.9;20246.0;24990.6;25246.6;27377.7;27540.9
Contaminado;38;41;0;19.9;20121.7;25023.8;25271.0;27414.4;27577.2
Contaminado;38;41;0;19.9;20061.0;25036.0;25283.6;27423.8;27588.3
